,OrderDate,ProductID,PromotionCode,DiscountAmount,Quantity,UnitPrice,ProductSKU,ProductName,ProductCategory,ItemGroup,KitType,Channels,Demographic,RetailPrice,Month,Year,Day,Season
1865,2017-05-19,4,NoPromo,0.0,22,159.95,2030-PCUB-4C,Piper Cub 4 Channel,Trainer,Airplane,RTF,4,Intermediate,193.55,5,2017,19,spring
1866,2017-05-19,5,SALE2016-05,4.0,1,99.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,5,2017,19,spring
1867,2017-05-19,7,NoPromo,0.0,18,249.95,2055-P51-5C,P51,Warbird,Airplane,RTF,5,Advanced,274.95,5,2017,19,spring
1868,2017-05-19,8,NoPromo,0.0,4,168.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,5,2017,19,spring
1869,2017-05-19,9,NoPromo,0.0,2,138.95,3010-TAVM2-11-3C,Tailspin Aviator Mk2-11,Glider,Airplane,KIT,3,Intermediate,169.35,5,2017,19,spring
1870,2017-05-19,10,NoPromo,0.0,12,154.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,5,2017,19,spring
1871,2017-05-19,10,SALE2016-05,15.5,1,154.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,5,2017,19,spring
1872,2017-05-19,11,NoPromo,0.0,25,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,5,2017,19,spring
1873,2017-05-19,11,SALE2016-05,6.8,3,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,5,2017,19,spring
1874,2017-05-19,13,NoPromo,0.0,1,308.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,5,2017,19,spring
1875,2017-05-19,13,SALE2016-05,12.4,1,308.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,5,2017,19,spring
1876,2017-05-19,18,NoPromo,0.0,3,119.95,4030-4CAX-B-4C,4CAX-B Helicopter,Co-Axial,Helicopter,RTF,4,Intermediate,151.15,5,2017,19,spring
1877,2017-05-20,1,NoPromo,0.0,19,64.95,1010-GL120-3C,Trainer - Tailspin GL-120,Glider,Airplane,RTF,3,Novice,79.15,5,2017,20,spring
1878,2017-05-20,1,SALE2016-05,3.25,5,64.95,1010-GL120-3C,Trainer - Tailspin GL-120,Glider,Airplane,RTF,3,Novice,79.15,5,2017,20,spring
1879,2017-05-20,2,NoPromo,0.0,1,178.95,1010-GL155-4C,Trainer - Tailspin GL-155,Glider,Airplane,RTF,4,Intermediate,216.65,5,2017,20,spring
1880,2017-05-20,3,NoPromo,0.0,2,69.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,5,2017,20,spring
1881,2017-05-20,4,NoPromo,0.0,15,159.95,2030-PCUB-4C,Piper Cub 4 Channel,Trainer,Airplane,RTF,4,Intermediate,193.55,5,2017,20,spring
1882,2017-05-20,5,NoPromo,0.0,2,99.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,5,2017,20,spring
1883,2017-05-20,7,NoPromo,0.0,24,249.95,2055-P51-5C,P51,Warbird,Airplane,RTF,5,Advanced,274.95,5,2017,20,spring
1884,2017-05-20,7,SALE2016-05,19.0,5,249.95,2055-P51-5C,P51,Warbird,Airplane,RTF,5,Advanced,274.95,5,2017,20,spring
1885,2017-05-20,8,NoPromo,0.0,4,168.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,5,2017,20,spring
1886,2017-05-20,9,NoPromo,0.0,2,138.95,3010-TAVM2-11-3C,Tailspin Aviator Mk2-11,Glider,Airplane,KIT,3,Intermediate,169.35,5,2017,20,spring
1887,2017-05-20,10,NoPromo,0.0,24,154.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,5,2017,20,spring
1888,2017-05-20,11,NoPromo,0.0,15,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,5,2017,20,spring
1889,2017-05-20,11,SALE2016-05,13.549999999999999,5,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,5,2017,20,spring
1890,2017-05-20,12,NoPromo,0.0,4,288.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,5,2017,20,spring
1891,2017-05-20,12,SALE2016-05,28.9,1,288.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,5,2017,20,spring
1892,2017-05-20,13,NoPromo,0.0,1,308.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,5,2017,20,spring
1893,2017-05-20,16,NoPromo,0.0,2,49.95,4010-3CAX-B-3C,3CAX-B Helicopter,Co-Axial,Helicopter,RTF,3,Novice,63.55,5,2017,20,spring
1894,2017-05-20,16,SALE2016-05,2.0,2,49.95,4010-3CAX-B-3C,3CAX-B Helicopter,Co-Axial,Helicopter,RTF,3,Novice,63.55,5,2017,20,spring
1895,2017-05-21,1,NoPromo,0.0,18,64.95,1010-GL120-3C,Trainer - Tailspin GL-120,Glider,Airplane,RTF,3,Novice,79.15,5,2017,21,spring
1896,2017-05-21,1,SALE2016-05,4.983333333333333,7,64.95,1010-GL120-3C,Trainer - Tailspin GL-120,Glider,Airplane,RTF,3,Novice,79.15,5,2017,21,spring
1897,2017-05-21,2,NoPromo,0.0,2,178.95,1010-GL155-4C,Trainer - Tailspin GL-155,Glider,Airplane,RTF,4,Intermediate,216.65,5,2017,21,spring
1898,2017-05-21,3,NoPromo,0.0,2,69.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,5,2017,21,spring
1899,2017-05-21,3,SALE2016-05,2.8,2,69.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,5,2017,21,spring
1900,2017-05-21,4,NoPromo,0.0,13,159.95,2030-PCUB-4C,Piper Cub 4 Channel,Trainer,Airplane,RTF,4,Intermediate,193.55,5,2017,21,spring
1901,2017-05-21,4,SALE2016-05,16.0,1,159.95,2030-PCUB-4C,Piper Cub 4 Channel,Trainer,Airplane,RTF,4,Intermediate,193.55,5,2017,21,spring
1902,2017-05-21,5,NoPromo,0.0,2,99.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,5,2017,21,spring
1903,2017-05-21,5,SALE2016-05,4.0,1,99.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,5,2017,21,spring
1904,2017-05-21,7,NoPromo,0.0,12,249.95,2055-P51-5C,P51,Warbird,Airplane,RTF,5,Advanced,274.95,5,2017,21,spring
1905,2017-05-21,7,SALE2016-05,10.0,1,249.95,2055-P51-5C,P51,Warbird,Airplane,RTF,5,Advanced,274.95,5,2017,21,spring
1906,2017-05-21,8,NoPromo,0.0,7,168.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,5,2017,21,spring
1907,2017-05-21,8,SALE2016-05,6.8,2,168.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,5,2017,21,spring
1908,2017-05-21,9,NoPromo,0.0,1,138.95,3010-TAVM2-11-3C,Tailspin Aviator Mk2-11,Glider,Airplane,KIT,3,Intermediate,169.35,5,2017,21,spring
1909,2017-05-21,10,NoPromo,0.0,11,154.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,5,2017,21,spring
1910,2017-05-21,10,SALE2016-05,15.5,1,154.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,5,2017,21,spring
1911,2017-05-21,11,NoPromo,0.0,22,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,5,2017,21,spring
1912,2017-05-21,11,SALE2016-05,33.8,1,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,5,2017,21,spring
1913,2017-05-21,12,NoPromo,0.0,1,288.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,5,2017,21,spring
1914,2017-05-21,13,NoPromo,0.0,2,308.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,5,2017,21,spring
1915,2017-05-21,13,SALE2016-05,12.4,1,308.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,5,2017,21,spring
1916,2017-05-21,16,NoPromo,0.0,4,49.95,4010-3CAX-B-3C,3CAX-B Helicopter,Co-Axial,Helicopter,RTF,3,Novice,63.55,5,2017,21,spring
1917,2017-05-21,16,SALE2016-05,2.0,2,49.95,4010-3CAX-B-3C,3CAX-B Helicopter,Co-Axial,Helicopter,RTF,3,Novice,63.55,5,2017,21,spring
1918,2017-05-21,18,NoPromo,0.0,2,119.95,4030-4CAX-B-4C,4CAX-B Helicopter,Co-Axial,Helicopter,RTF,4,Intermediate,151.15,5,2017,21,spring
1919,2017-05-21,18,SALE2016-05,12.0,1,119.95,4030-4CAX-B-4C,4CAX-B Helicopter,Co-Axial,Helicopter,RTF,4,Intermediate,151.15,5,2017,21,spring
1920,2017-05-22,1,NoPromo,0.0,17,64.95,1010-GL120-3C,Trainer - Tailspin GL-120,Glider,Airplane,RTF,3,Novice,79.15,5,2017,22,spring
1921,2017-05-22,1,SALE2016-05,3.9,3,64.95,1010-GL120-3C,Trainer - Tailspin GL-120,Glider,Airplane,RTF,3,Novice,79.15,5,2017,22,spring
1922,2017-05-22,2,NoPromo,0.0,2,178.95,1010-GL155-4C,Trainer - Tailspin GL-155,Glider,Airplane,RTF,4,Intermediate,216.65,5,2017,22,spring
1923,2017-05-22,3,NoPromo,0.0,1,69.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,5,2017,22,spring
1924,2017-05-22,4,NoPromo,0.0,12,159.95,2030-PCUB-4C,Piper Cub 4 Channel,Trainer,Airplane,RTF,4,Intermediate,193.55,5,2017,22,spring
1925,2017-05-22,5,NoPromo,0.0,3,99.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,5,2017,22,spring
1926,2017-05-22,7,NoPromo,0.0,18,249.95,2055-P51-5C,P51,Warbird,Airplane,RTF,5,Advanced,274.95,5,2017,22,spring
1927,2017-05-22,7,SALE2016-05,20.0,2,249.95,2055-P51-5C,P51,Warbird,Airplane,RTF,5,Advanced,274.95,5,2017,22,spring
1928,2017-05-22,8,NoPromo,0.0,4,168.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,5,2017,22,spring
1929,2017-05-22,9,NoPromo,0.0,1,138.95,3010-TAVM2-11-3C,Tailspin Aviator Mk2-11,Glider,Airplane,KIT,3,Intermediate,169.35,5,2017,22,spring
1930,2017-05-22,10,NoPromo,0.0,15,154.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,5,2017,22,spring
1931,2017-05-22,10,SALE2016-05,15.5,1,154.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,5,2017,22,spring
1932,2017-05-22,11,NoPromo,0.0,19,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,5,2017,22,spring
1933,2017-05-22,11,SALE2016-05,6.8,3,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,5,2017,22,spring
1934,2017-05-22,13,NoPromo,0.0,2,308.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,5,2017,22,spring
1935,2017-05-22,13,SALE2016-05,12.4,1,308.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,5,2017,22,spring
1936,2017-05-22,16,NoPromo,0.0,1,49.95,4010-3CAX-B-3C,3CAX-B Helicopter,Co-Axial,Helicopter,RTF,3,Novice,63.55,5,2017,22,spring
1937,2017-05-22,16,SALE2016-05,3.5,2,49.95,4010-3CAX-B-3C,3CAX-B Helicopter,Co-Axial,Helicopter,RTF,3,Novice,63.55,5,2017,22,spring
1938,2017-05-22,18,SALE2016-05,4.8,1,119.95,4030-4CAX-B-4C,4CAX-B Helicopter,Co-Axial,Helicopter,RTF,4,Intermediate,151.15,5,2017,22,spring
1939,2017-05-23,1,NoPromo,0.0,22,64.95,1010-GL120-3C,Trainer - Tailspin GL-120,Glider,Airplane,RTF,3,Novice,79.15,5,2017,23,spring
1940,2017-05-23,1,SALE2016-05,3.9000000000000004,3,64.95,1010-GL120-3C,Trainer - Tailspin GL-120,Glider,Airplane,RTF,3,Novice,79.15,5,2017,23,spring
1941,2017-05-23,2,NoPromo,0.0,3,178.94999999999996,1010-GL155-4C,Trainer - Tailspin GL-155,Glider,Airplane,RTF,4,Intermediate,216.65,5,2017,23,spring
1942,2017-05-23,3,NoPromo,0.0,3,69.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,5,2017,23,spring
1943,2017-05-23,4,NoPromo,0.0,24,159.95,2030-PCUB-4C,Piper Cub 4 Channel,Trainer,Airplane,RTF,4,Intermediate,193.55,5,2017,23,spring
1944,2017-05-23,5,NoPromo,0.0,1,99.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,5,2017,23,spring
1945,2017-05-23,7,NoPromo,0.0,16,249.94999999999996,2055-P51-5C,P51,Warbird,Airplane,RTF,5,Advanced,274.95,5,2017,23,spring
1946,2017-05-23,7,SALE2016-05,10.0,1,249.95,2055-P51-5C,P51,Warbird,Airplane,RTF,5,Advanced,274.95,5,2017,23,spring
1947,2017-05-23,8,NoPromo,0.0,6,168.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,5,2017,23,spring
1948,2017-05-23,9,NoPromo,0.0,3,138.95,3010-TAVM2-11-3C,Tailspin Aviator Mk2-11,Glider,Airplane,KIT,3,Intermediate,169.35,5,2017,23,spring
1949,2017-05-23,10,NoPromo,0.0,21,154.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,5,2017,23,spring
1950,2017-05-23,10,SALE2016-05,20.666666666666668,4,154.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,5,2017,23,spring
1951,2017-05-23,11,NoPromo,0.0,15,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,5,2017,23,spring
1952,2017-05-23,11,SALE2016-05,12.7,6,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,5,2017,23,spring
1953,2017-05-23,12,NoPromo,0.0,3,288.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,5,2017,23,spring
1954,2017-05-23,12,SALE2016-05,28.9,2,288.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,5,2017,23,spring
1955,2017-05-23,13,NoPromo,0.0,2,308.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,5,2017,23,spring
1956,2017-05-23,16,NoPromo,0.0,1,49.95,4010-3CAX-B-3C,3CAX-B Helicopter,Co-Axial,Helicopter,RTF,3,Novice,63.55,5,2017,23,spring
1957,2017-05-23,16,SALE2016-05,2.0,2,49.95,4010-3CAX-B-3C,3CAX-B Helicopter,Co-Axial,Helicopter,RTF,3,Novice,63.55,5,2017,23,spring
1958,2017-05-23,18,NoPromo,0.0,5,119.95,4030-4CAX-B-4C,4CAX-B Helicopter,Co-Axial,Helicopter,RTF,4,Intermediate,151.15,5,2017,23,spring
1959,2017-05-24,1,NoPromo,0.0,21,64.95,1010-GL120-3C,Trainer - Tailspin GL-120,Glider,Airplane,RTF,3,Novice,79.15,5,2017,24,spring
1960,2017-05-24,1,SALE2016-05,4.55,2,64.95,1010-GL120-3C,Trainer - Tailspin GL-120,Glider,Airplane,RTF,3,Novice,79.15,5,2017,24,spring
1961,2017-05-24,2,NoPromo,0.0,1,178.95,1010-GL155-4C,Trainer - Tailspin GL-155,Glider,Airplane,RTF,4,Intermediate,216.65,5,2017,24,spring
1962,2017-05-24,3,NoPromo,0.0,3,69.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,5,2017,24,spring
1963,2017-05-24,4,NoPromo,0.0,15,159.95,2030-PCUB-4C,Piper Cub 4 Channel,Trainer,Airplane,RTF,4,Intermediate,193.55,5,2017,24,spring
1964,2017-05-24,5,NoPromo,0.0,2,99.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,5,2017,24,spring
1965,2017-05-24,5,SALE2016-05,4.0,1,99.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,5,2017,24,spring
1966,2017-05-24,7,NoPromo,0.0,15,249.95,2055-P51-5C,P51,Warbird,Airplane,RTF,5,Advanced,274.95,5,2017,24,spring
1967,2017-05-24,7,SALE2016-05,21.666666666666668,7,249.94999999999996,2055-P51-5C,P51,Warbird,Airplane,RTF,5,Advanced,274.95,5,2017,24,spring
1968,2017-05-24,8,NoPromo,0.0,4,168.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,5,2017,24,spring
1969,2017-05-24,9,NoPromo,0.0,2,138.95,3010-TAVM2-11-3C,Tailspin Aviator Mk2-11,Glider,Airplane,KIT,3,Intermediate,169.35,5,2017,24,spring
1970,2017-05-24,10,NoPromo,0.0,14,154.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,5,2017,24,spring
1971,2017-05-24,10,SALE2016-05,23.25,3,154.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,5,2017,24,spring
1972,2017-05-24,11,NoPromo,0.0,11,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,5,2017,24,spring
1973,2017-05-24,11,SALE2016-05,24.36,6,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,5,2017,24,spring
1974,2017-05-24,12,NoPromo,0.0,1,288.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,5,2017,24,spring
1975,2017-05-24,13,NoPromo,0.0,5,308.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,5,2017,24,spring
1976,2017-05-24,16,NoPromo,0.0,1,49.95,4010-3CAX-B-3C,3CAX-B Helicopter,Co-Axial,Helicopter,RTF,3,Novice,63.55,5,2017,24,spring
1977,2017-05-24,18,NoPromo,0.0,4,119.95,4030-4CAX-B-4C,4CAX-B Helicopter,Co-Axial,Helicopter,RTF,4,Intermediate,151.15,5,2017,24,spring
1978,2017-05-25,1,NoPromo,0.0,21,64.95,1010-GL120-3C,Trainer - Tailspin GL-120,Glider,Airplane,RTF,3,Novice,79.15,5,2017,25,spring
1979,2017-05-25,1,SALE2016-05,2.6,4,64.95,1010-GL120-3C,Trainer - Tailspin GL-120,Glider,Airplane,RTF,3,Novice,79.15,5,2017,25,spring
1980,2017-05-25,2,NoPromo,0.0,1,178.95,1010-GL155-4C,Trainer - Tailspin GL-155,Glider,Airplane,RTF,4,Intermediate,216.65,5,2017,25,spring
1981,2017-05-25,2,SALE2016-05,7.2,1,178.95,1010-GL155-4C,Trainer - Tailspin GL-155,Glider,Airplane,RTF,4,Intermediate,216.65,5,2017,25,spring
1982,2017-05-25,3,NoPromo,0.0,4,69.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,5,2017,25,spring
1983,2017-05-25,3,SALE2016-05,2.8,1,69.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,5,2017,25,spring
1984,2017-05-25,4,NoPromo,0.0,15,159.95,2030-PCUB-4C,Piper Cub 4 Channel,Trainer,Airplane,RTF,4,Intermediate,193.55,5,2017,25,spring
1985,2017-05-25,4,SALE2016-05,6.4,1,159.95,2030-PCUB-4C,Piper Cub 4 Channel,Trainer,Airplane,RTF,4,Intermediate,193.55,5,2017,25,spring
1986,2017-05-25,7,NoPromo,0.0,9,249.95,2055-P51-5C,P51,Warbird,Airplane,RTF,5,Advanced,274.95,5,2017,25,spring
1987,2017-05-25,7,SALE2016-05,15.0,3,249.94999999999996,2055-P51-5C,P51,Warbird,Airplane,RTF,5,Advanced,274.95,5,2017,25,spring
1988,2017-05-25,8,NoPromo,0.0,4,168.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,5,2017,25,spring
1989,2017-05-25,8,SALE2016-05,6.8,2,168.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,5,2017,25,spring
1990,2017-05-25,9,NoPromo,0.0,1,138.95,3010-TAVM2-11-3C,Tailspin Aviator Mk2-11,Glider,Airplane,KIT,3,Intermediate,169.35,5,2017,25,spring
1991,2017-05-25,10,NoPromo,0.0,18,154.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,5,2017,25,spring
1992,2017-05-25,10,SALE2016-05,15.5,2,154.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,5,2017,25,spring
1993,2017-05-25,11,NoPromo,0.0,9,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,5,2017,25,spring
1994,2017-05-25,11,SALE2016-05,6.8,3,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,5,2017,25,spring
1995,2017-05-25,12,NoPromo,0.0,2,288.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,5,2017,25,spring
1996,2017-05-25,12,SALE2016-05,11.6,1,288.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,5,2017,25,spring
1997,2017-05-25,13,SALE2016-05,30.9,1,308.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,5,2017,25,spring
1998,2017-05-25,16,NoPromo,0.0,3,49.95000000000001,4010-3CAX-B-3C,3CAX-B Helicopter,Co-Axial,Helicopter,RTF,3,Novice,63.55,5,2017,25,spring
1999,2017-05-25,16,SALE2016-05,2.0,1,49.95,4010-3CAX-B-3C,3CAX-B Helicopter,Co-Axial,Helicopter,RTF,3,Novice,63.55,5,2017,25,spring
2000,2017-05-26,1,NoPromo,0.0,16,64.95,1010-GL120-3C,Trainer - Tailspin GL-120,Glider,Airplane,RTF,3,Novice,79.15,5,2017,26,spring
2001,2017-05-26,1,SALE2016-05,5.2,4,64.95,1010-GL120-3C,Trainer - Tailspin GL-120,Glider,Airplane,RTF,3,Novice,79.15,5,2017,26,spring
2002,2017-05-26,3,NoPromo,0.0,6,69.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,5,2017,26,spring
2003,2017-05-26,3,SALE2016-05,2.8,1,69.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,5,2017,26,spring
2004,2017-05-26,4,NoPromo,0.0,15,159.95,2030-PCUB-4C,Piper Cub 4 Channel,Trainer,Airplane,RTF,4,Intermediate,193.55,5,2017,26,spring
2005,2017-05-26,4,SALE2016-05,6.4,1,159.95,2030-PCUB-4C,Piper Cub 4 Channel,Trainer,Airplane,RTF,4,Intermediate,193.55,5,2017,26,spring
2006,2017-05-26,5,NoPromo,0.0,1,99.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,5,2017,26,spring
2007,2017-05-26,7,NoPromo,0.0,22,249.95000000000002,2055-P51-5C,P51,Warbird,Airplane,RTF,5,Advanced,274.95,5,2017,26,spring
2008,2017-05-26,8,NoPromo,0.0,2,168.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,5,2017,26,spring
2009,2017-05-26,10,NoPromo,0.0,12,154.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,5,2017,26,spring
2010,2017-05-26,10,SALE2016-05,15.5,1,154.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,5,2017,26,spring
2011,2017-05-26,11,NoPromo,0.0,31,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,5,2017,26,spring
2012,2017-05-26,11,SALE2016-05,6.8,3,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,5,2017,26,spring
2013,2017-05-26,12,NoPromo,0.0,2,288.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,5,2017,26,spring
2014,2017-05-26,13,NoPromo,0.0,1,308.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,5,2017,26,spring
2015,2017-05-26,16,NoPromo,0.0,5,49.95,4010-3CAX-B-3C,3CAX-B Helicopter,Co-Axial,Helicopter,RTF,3,Novice,63.55,5,2017,26,spring
2016,2017-05-26,18,NoPromo,0.0,3,119.95,4030-4CAX-B-4C,4CAX-B Helicopter,Co-Axial,Helicopter,RTF,4,Intermediate,151.15,5,2017,26,spring
2017,2017-05-27,1,NoPromo,0.0,17,64.95,1010-GL120-3C,Trainer - Tailspin GL-120,Glider,Airplane,RTF,3,Novice,79.15,5,2017,27,spring
